id,year,month,branch_id,patron_type,shelving_location,checkouts,renewals
521,2025,8,3,PRGMNG,A-LP,3,0
522,2025,8,3,PRGMNG,A-LP-FIC,1,0
523,2025,8,3,PRGMNG,A-MYSTERY,4,0
524,2025,8,3,PRGMNG,A-NEWBK-FI,7,0
525,2025,8,3,PRGMNG,A-NEWBK-NF,2,1
526,2025,8,3,PRGMNG,A-NF,19,2
527,2025,8,3,PRGMNG,A-SPA,1,0
528,2025,8,3,PRGMNG,J-BEGINREA,1,0
529,2025,8,3,PRGMNG,J-BOARD-BK,15,0
530,2025,8,3,PRGMNG,J-CALDECTT,4,0
531,2025,8,3,PRGMNG,J-EASY,79,2
532,2025,8,3,PRGMNG,J-EASY-PIC,5,0
533,2025,8,3,PRGMNG,J-FIC,1,0
534,2025,8,3,PRGMNG,J-GRA,1,0
535,2025,8,3,PRGMNG,J-NF,5,0
536,2025,8,3,PRGMNG,J-PIC-BOOK,491,0
537,2025,8,3,PRGMNG,YA-FIC,1,0
538,2025,8,3,STAFF-PERS,A-AUD,1,0
539,2025,8,3,STAFF-PERS,A-AUD-MP3,1,0
540,2025,8,3,STAFF-PERS,A-DVD,2,0
541,2025,8,3,STAFF-PERS,A-FIC,14,17
542,2025,8,3,STAFF-PERS,A-GRA,2,0
543,2025,8,3,STAFF-PERS,A-NEWBK-FI,13,13
544,2025,8,3,STAFF-PERS,A-NEWBK-NF,5,0
545,2025,8,3,STAFF-PERS,A-NF,28,34
546,2025,8,3,STAFF-PERS,A-PLAYAWAY,1,0
547,2025,8,3,STAFF-PERS,A-SCIFIC,1,0
548,2025,8,3,STAFF-PERS,A-VIS-MEDI,1,2
549,2025,8,3,STAFF-PERS,A-WESTERN,1,1
550,2025,8,3,STAFF-PERS,J-BOARD-BK,4,0
551,2025,8,3,STAFF-PERS,J-EASY,23,21
552,2025,8,3,STAFF-PERS,J-F-LANG-F,1,0
553,2025,8,3,STAFF-PERS,J-FIC,1,1
554,2025,8,3,STAFF-PERS,J-KIT,1,0
555,2025,8,3,STAFF-PERS,J-NF,4,10
556,2025,8,3,STAFF-PERS,J-PIC-BOOK,17,29
557,2025,8,3,STAFF-PERS,YA,3,0
558,2025,8,3,STAFF-PERS,YA-DVD,1,0
559,2025,8,3,STAFF-PERS,YA-FIC,6,3
560,2025,8,3,STAFF-PERS,YA-NF,1,2
561,2025,8,3,TEEN,A-FIC,12,11
562,2025,8,3,TEEN,A-NEWBK-FI,1,5
563,2025,8,3,TEEN,A-NF,11,14
564,2025,8,3,TEEN,J-EASY,1,0
565,2025,8,3,TEEN,J-FIC,5,1
566,2025,8,3,TEEN,J-GRA,2,1
567,2025,8,3,TEEN,J-NF,5,0
568,2025,8,3,TEEN,J-PBK,1,0
569,2025,8,3,TEEN,YA,2,12
570,2025,8,3,TEEN,YA-FIC,3,4
571,2025,8,3,TEEN,YA-GRA,1,2
572,2025,8,3,TEEN,YA-PBK,1,2
573,2025,8,3,,A-LP,1,0
574,2025,8,3,,A-NEWBK-NF,1,0
575,2025,8,3,,A-SC-FIC,1,0
576,2025,8,13,ADULT,A-AUD,2,0
577,2025,8,13,ADULT,A-AUD-CD,2,0
578,2025,8,13,ADULT,A-BIO,1,0
579,2025,8,13,ADULT,A-DVD,10,9
580,2025,8,13,ADULT,A-DVD-TV,2,2
581,2025,8,13,ADULT,A-FIC,76,37
582,2025,8,13,ADULT,A-GRA,2,1
583,2025,8,13,ADULT,A-HOMESCH,2,0
584,2025,8,13,ADULT,A-LEASE-FI,4,1
585,2025,8,13,ADULT,A-LEASE-NF,1,1
586,2025,8,13,ADULT,A-LOCHIST,1,0
587,2025,8,13,ADULT,A-LP,10,4
588,2025,8,13,ADULT,A-LP-FIC,6,2
589,2025,8,13,ADULT,A-LP-NF,1,0
590,2025,8,13,ADULT,A-MUSIC-CD,1,0
591,2025,8,13,ADULT,A-NEWBK-FI,29,5
592,2025,8,13,ADULT,A-NEWBK-LP,3,2
593,2025,8,13,ADULT,A-NEWBK-NF,8,6
594,2025,8,13,ADULT,A-NF,81,28
595,2025,8,13,ADULT,A-SC,1,0
596,2025,8,13,ADULT,A-SCIFIC,1,0
597,2025,8,13,ADULT,A-VID-GAME,1,1
598,2025,8,13,ADULT,A-VIS-MEDI,2,1
599,2025,8,13,ADULT,J-AUD,3,4
600,2025,8,13,ADULT,J-AUD-CD,3,2
601,2025,8,13,ADULT,J-BEGINREA,2,0
602,2025,8,13,ADULT,J-BOARD-BK,7,0
603,2025,8,13,ADULT,J-CALDECTT,2,0
604,2025,8,13,ADULT,J-DVD,11,15
605,2025,8,13,ADULT,J-EASY,8,8
606,2025,8,13,ADULT,J-EASY-F,4,0
607,2025,8,13,ADULT,J-FIC,42,15
608,2025,8,13,ADULT,J-GRA,16,1
609,2025,8,13,ADULT,J-NEWBERY,3,3
610,2025,8,13,ADULT,J-NF,42,15
611,2025,8,13,ADULT,J-PBK,12,1
612,2025,8,13,ADULT,J-PIC-BOOK,41,22
613,2025,8,13,ADULT,J-ROOM,1,0
614,2025,8,13,ADULT,J-SPA,1,1
615,2025,8,13,ADULT,J-VIS-MEDI,1,0
616,2025,8,13,ADULT,T-FIC,1,0
617,2025,8,13,ADULT,YA,1,3
618,2025,8,13,ADULT,YA-FIC,10,2
619,2025,8,13,ADULT,YA-GRA,7,2
620,2025,8,13,ADULT,YA-NF,1,0
621,2025,8,13,ADULT,YA-PBK,3,1
622,2025,8,13,DISCARD,J-EASY,1,0
623,2025,8,13,DISCARD,J-NF,1,0
624,2025,8,13,DISCARD,YA,73,0
625,2025,8,13,DISCARD,YA-PBK,5,0
626,2025,8,13,INST-TEACH,J-EASY-F,1,0
627,2025,8,13,INST-TEACH,J-PIC-BOOK,4,0
628,2025,8,13,INST-TEACH,PARENTING,1,0
629,2025,8,13,J-INTERNET,A-FIC,1,0
630,2025,8,13,J-INTERNET,J-EASY-F,1,0
631,2025,8,13,J-INTERNET,J-FIC,7,0
632,2025,8,13,J-INTERNET,J-NF,1,1
633,2025,8,13,J-INTERNET,J-PBK,1,0
634,2025,8,13,J-INTERNET,J-PIC-BOOK,1,0
635,2025,8,13,JUVENILE,A-FIC,7,0
636,2025,8,13,JUVENILE,J-AUD,1,0
637,2025,8,13,JUVENILE,J-AUD-CD,1,1
638,2025,8,13,JUVENILE,J-EASY-F,2,2
639,2025,8,13,JUVENILE,J-FIC,6,1
640,2025,8,13,JUVENILE,J-GRA,3,1
641,2025,8,13,JUVENILE,J-GRA-COM,1,0
642,2025,8,13,JUVENILE,J-NEWBERY,1,1
643,2025,8,13,JUVENILE,J-PBK,3,6
644,2025,8,13,JUVENILE,J-PIC-BOOK,3,1
645,2025,8,13,PRGMNG,J-EASY,1,0
646,2025,8,13,PRGMNG,J-EASY-PIC,1,0
647,2025,8,13,PRGMNG,J-PIC-BOOK,13,0
648,2025,8,13,TEEN,YA-FIC,1,0
649,2025,8,4,A-NONRES,A-FIC,6,3
650,2025,8,4,A-NONRES,A-HOTSPOT,2,0
651,2025,8,4,A-NONRES,A-NEWBK-FI,1,0
652,2025,8,4,A-NONRES,A-NF,6,4
653,2025,8,4,A-NONRES,J-EASY,11,2
654,2025,8,4,A-NONRES,J-FIC,2,3
655,2025,8,4,A-NONRES,J-NF,2,9
656,2025,8,4,A-NONRES,J-PBK,2,1
657,2025,8,4,A-NONRES,J-PIC-BOOK,28,2
658,2025,8,4,A-NONRES,YA,1,0
659,2025,8,4,ADULT,A-AUD,32,21
660,2025,8,4,ADULT,A-AUD-CD,40,13
661,2025,8,4,ADULT,A-BK-CLUB,3,0
662,2025,8,4,ADULT,A-CHILDHOO,3,2
663,2025,8,4,ADULT,A-CHRISTIA,1,1
664,2025,8,4,ADULT,A-DVD,67,53
665,2025,8,4,ADULT,A-DVD-FIC,1,0
666,2025,8,4,ADULT,A-DVD-TV,2,3
667,2025,8,4,ADULT,A-FIC,606,381
668,2025,8,4,ADULT,A-FIC-PBK,2,1
669,2025,8,4,ADULT,A-GRA,4,5
670,2025,8,4,ADULT,A-HOMESCH,1,0
671,2025,8,4,ADULT,A-HOTSPOT,12,1
672,2025,8,4,ADULT,A-KIT-HOBB,3,3
673,2025,8,4,ADULT,A-LEASE-FI,25,8
674,2025,8,4,ADULT,A-LEASE-LP,4,0
675,2025,8,4,ADULT,A-LEASE-NF,4,1
676,2025,8,4,ADULT,A-LP,122,45
677,2025,8,4,ADULT,A-LP-FIC,26,9
678,2025,8,4,ADULT,A-LP-NF,1,1
679,2025,8,4,ADULT,A-MYSTERY,5,1
680,2025,8,4,ADULT,A-NEWBK-FI,241,148
681,2025,8,4,ADULT,A-NEWBK-LP,38,9
682,2025,8,4,ADULT,A-NEWBK-NF,67,69
683,2025,8,4,ADULT,A-NF,264,305
684,2025,8,4,ADULT,A-PBK,2,1
685,2025,8,4,ADULT,A-SC-NF,1,0
686,2025,8,4,ADULT,A-SFI-FAN,1,0
687,2025,8,4,ADULT,A-SND-REC,1,0
688,2025,8,4,ADULT,A-SPA-FIC,1,0
689,2025,8,4,ADULT,A-VIS-MEDI,2,0
690,2025,8,4,ADULT,ILL,10,0
691,2025,8,4,ADULT,J-AUD,1,2
692,2025,8,4,ADULT,J-BEGINREA,1,1
693,2025,8,4,ADULT,J-BOARD-BK,2,0
694,2025,8,4,ADULT,J-CALDECTT,30,8
695,2025,8,4,ADULT,J-DVD,64,79
696,2025,8,4,ADULT,J-EASY,360,184
697,2025,8,4,ADULT,J-EASY-F,3,1
698,2025,8,4,ADULT,J-EASY-PIC,4,0
699,2025,8,4,ADULT,J-FIC,294,326
700,2025,8,4,ADULT,J-GRA,174,189
701,2025,8,4,ADULT,J-GRA-COM,2,2
702,2025,8,4,ADULT,J-NEWBERY,6,14
703,2025,8,4,ADULT,J-NF,306,242
704,2025,8,4,ADULT,J-OVERSIZE,1,0
705,2025,8,4,ADULT,J-PBK,115,111
706,2025,8,4,ADULT,J-PIC-BOOK,837,509
707,2025,8,4,ADULT,J-SERIES,3,2
708,2025,8,4,ADULT,J-SPA,16,5
709,2025,8,4,ADULT,J-VIS-MEDI,1,2
710,2025,8,4,ADULT,YA,23,40
711,2025,8,4,ADULT,YA-DVD,1,4
712,2025,8,4,ADULT,YA-FIC,14,27
713,2025,8,4,ADULT,YA-GRA,72,19
714,2025,8,4,ADULT,YA-MANGA,1,0
715,2025,8,4,ADULT,YA-NF,1,1
716,2025,8,4,ADULT,YA-SCIFIC,3,1
717,2025,8,4,DAMAGED,A-DVD,1,0
718,2025,8,4,DAMAGED,A-FIC,1,0
719,2025,8,4,DAMAGED,A-HOTSPOT,1,0
720,2025,8,4,DAMAGED,J-GRA,1,0
721,2025,8,4,DISCARD,A-AUD-CD,30,0
722,2025,8,4,DISCARD,A-DVD,39,0
723,2025,8,4,DISCARD,A-FIC,356,1
724,2025,8,4,DISCARD,A-LP,1,0
725,2025,8,4,DISCARD,A-NF,2,0
726,2025,8,4,DISCARD,J-CALDECTT,6,0
727,2025,8,4,DISCARD,J-EASY,29,0
728,2025,8,4,DISCARD,J-GRA,2,0
729,2025,8,4,DISCARD,J-NF,1,0
730,2025,8,4,DISCARD,J-PBK,1,0
731,2025,8,4,DISCARD,J-PIC-BOOK,182,0
732,2025,8,4,DISCARD,J-SPA,1,0
733,2025,8,4,DISCARD,YA,15,0
734,2025,8,4,DISCARD,YA-FIC,1,0
735,2025,8,4,DISCARD,YA-GRA,60,0
736,2025,8,4,DISCARD,YA-PBK,3,0
737,2025,8,4,INST-TEACH,A-FIC,2,0
738,2025,8,4,INST-TEACH,A-NF,1,0
739,2025,8,4,INST-TEACH,J-EASY,2,0
740,2025,8,4,INST-TEACH,J-PIC-BOOK,5,0
741,2025,8,4,INST-TEACH,YA,1,0
742,2025,8,4,J-INTERNET,A-FIC,6,3
743,2025,8,4,J-INTERNET,A-NEWBK-NF,3,3
744,2025,8,4,J-INTERNET,A-VID-GAME,1,0
745,2025,8,4,J-INTERNET,J-CALDECTT,1,1
746,2025,8,4,J-INTERNET,J-DVD,8,16
747,2025,8,4,J-INTERNET,J-EASY,3,5
748,2025,8,4,J-INTERNET,J-FIC,39,20
749,2025,8,4,J-INTERNET,J-GRA,2,14
750,2025,8,4,J-INTERNET,J-NF,15,7
751,2025,8,4,J-INTERNET,J-PBK,26,4
752,2025,8,4,J-INTERNET,J-PIC-BOOK,9,14
753,2025,8,4,J-INTERNET,YA,6,7
754,2025,8,4,J-INTERNET,YA-FIC,2,4
755,2025,8,4,JUVENILE,A-DVD,2,0
756,2025,8,4,JUVENILE,A-FIC,9,16
757,2025,8,4,JUVENILE,A-KIT-HOBB,2,1
758,2025,8,4,JUVENILE,A-LEASE-FI,1,0
759,2025,8,4,JUVENILE,A-LP,1,2
760,2025,8,4,JUVENILE,A-LP-FIC,1,1
761,2025,8,4,JUVENILE,A-NEWBK-FI,2,1
762,2025,8,4,JUVENILE,A-NEWBK-LP,3,0
763,2025,8,4,JUVENILE,A-NF,10,17
764,2025,8,4,JUVENILE,A-SFI-FAN,1,0
765,2025,8,4,JUVENILE,A-VIS-MEDI,1,2
766,2025,8,4,JUVENILE,J-BOARD-BK,1,0
767,2025,8,4,JUVENILE,J-CALDECTT,5,4
768,2025,8,4,JUVENILE,J-DVD,15,21
769,2025,8,4,JUVENILE,J-EASY,72,38
770,2025,8,4,JUVENILE,J-FIC,122,103
771,2025,8,4,JUVENILE,J-GRA,75,64
772,2025,8,4,JUVENILE,J-GRA-COM,2,0
773,2025,8,4,JUVENILE,J-NEWBERY,5,7
774,2025,8,4,JUVENILE,J-NF,102,83
775,2025,8,4,JUVENILE,J-PBK,37,38
776,2025,8,4,JUVENILE,J-PIC-BOOK,180,82
777,2025,8,4,JUVENILE,J-SPA,4,1
778,2025,8,4,JUVENILE,YA,2,3
779,2025,8,4,JUVENILE,YA-FIC,4,7
780,2025,8,4,JUVENILE,YA-GRA,3,13
781,2025,8,4,JUVENILE,YA-NF,1,0
782,2025,8,4,JUVENILE,YA-PBK,1,1
783,2025,8,4,MISSING,A-DVD,1,0
784,2025,8,4,MISSING,A-FIC,3,0
785,2025,8,4,MISSING,A-NEWBK-FI,1,0
786,2025,8,4,MISSING,A-NF,2,0
787,2025,8,4,MISSING,J-BOARD-BK,1,0
788,2025,8,4,MISSING,J-EASY,1,0
789,2025,8,4,MISSING,J-FIC,2,0
790,2025,8,4,MISSING,J-NF,3,0
791,2025,8,4,MISSING,J-PIC-BOOK,2,0
792,2025,8,4,PRGMNG,A-AUD,1,0
793,2025,8,4,PRGMNG,A-AUD-CD,3,0
794,2025,8,4,PRGMNG,A-FIC,17,0
795,2025,8,4,PRGMNG,A-LP,5,0
796,2025,8,4,PRGMNG,A-LP-FIC,4,0
797,2025,8,4,PRGMNG,A-LP-NF,1,0
798,2025,8,4,PRGMNG,A-NEWBK-FI,2,0
799,2025,8,4,PRGMNG,A-NF,11,0
800,2025,8,4,PRGMNG,A-SPA,1,0
801,2025,8,4,PRGMNG,J-EASY,7,0
802,2025,8,4,PRGMNG,J-FIC,2,0
803,2025,8,4,PRGMNG,J-PBK,1,0
804,2025,8,4,PRGMNG,J-PIC-BOOK,18,0
805,2025,8,4,PRGMNG,YA,1,0
806,2025,8,4,STAFF-PERS,A-DVD,6,4
807,2025,8,4,STAFF-PERS,A-FIC,1,1
808,2025,8,4,STAFF-PERS,A-GRA,10,3
809,2025,8,4,STAFF-PERS,A-NEWBK-FI,11,0
810,2025,8,4,STAFF-PERS,A-NEWBK-NF,2,2
811,2025,8,4,STAFF-PERS,A-NF,16,3
812,2025,8,4,STAFF-PERS,A-SCIFIC,1,0
813,2025,8,4,STAFF-PERS,A-SFI-FAN,1,0
814,2025,8,4,STAFF-PERS,A-VIS-MEDI,1,0
815,2025,8,4,STAFF-PERS,ILL,1,0
816,2025,8,4,STAFF-PERS,J-DVD,6,8
817,2025,8,4,STAFF-PERS,J-EASY,1,0
818,2025,8,4,STAFF-PERS,J-PIC-BOOK,2,0
819,2025,8,4,STAFF-PERS,YA-GRA,8,1
820,2025,8,4,STAFF-PERS,YA-MANGA,1,0
821,2025,8,4,TEEN,A-FIC,3,1
822,2025,8,4,TEEN,A-NF,1,0
823,2025,8,4,TEEN,J-FIC,1,0
824,2025,8,4,TEEN,J-NEWBERY,1,0
825,2025,8,4,TEEN,YA-NF,1,0
826,2025,8,14,ADULT,A-AUD,1,0
827,2025,8,14,ADULT,A-AUD-CD,1,0
828,2025,8,14,ADULT,A-FIC,43,11
829,2025,8,14,ADULT,A-LEASE-FI,3,0
830,2025,8,14,ADULT,A-LEASE-NF,4,1
831,2025,8,14,ADULT,A-LP,5,2
832,2025,8,14,ADULT,A-LP-FIC,4,1
833,2025,8,14,ADULT,A-NEWBK,1,0
834,2025,8,14,ADULT,A-NEWBK-FI,10,2
835,2025,8,14,ADULT,A-NEWBK-LP,3,1
836,2025,8,14,ADULT,A-NEWBK-NF,1,0
837,2025,8,14,ADULT,A-NF,27,34
838,2025,8,14,ADULT,A-SFI-FAN,1,0
839,2025,8,14,ADULT,J-AUD,1,0
840,2025,8,14,ADULT,J-BEGINREA,3,0
841,2025,8,14,ADULT,J-BIO,2,0
842,2025,8,14,ADULT,J-BOARD-BK,1,0
843,2025,8,14,ADULT,J-DVD,1,2
844,2025,8,14,ADULT,J-EASY,3,1
845,2025,8,14,ADULT,J-EASY-F,1,0
846,2025,8,14,ADULT,J-FIC,17,11
847,2025,8,14,ADULT,J-GRA,5,1
848,2025,8,14,ADULT,J-GRA-COM,2,1
849,2025,8,14,ADULT,J-NEWBERY,1,1
850,2025,8,14,ADULT,J-NF,25,7
851,2025,8,14,ADULT,J-PBK,5,4
852,2025,8,14,ADULT,J-PIC-BOOK,16,5
853,2025,8,14,ADULT,J-ROOM,2,1
854,2025,8,14,ADULT,YA-FIC,2,2
855,2025,8,14,DISCARD,A-FIC,22,0
856,2025,8,14,INST-TEACH,A-FIC,1,0
857,2025,8,14,J-INTERNET,A-VID-GAME,1,0
858,2025,8,14,JUVENILE,J-BEGINREA,4,0
859,2025,8,14,JUVENILE,J-FIC,4,1
860,2025,8,14,PRGMNG,A-FIC,2,0
861,2025,8,14,TEEN,A-AUD,1,0
862,2025,8,1,A-NONRES,A-DVD,7,8
863,2025,8,1,A-NONRES,A-FIC,6,3
864,2025,8,1,A-NONRES,A-GRA,1,0
865,2025,8,1,A-NONRES,A-LEASE-LP,1,0
866,2025,8,1,A-NONRES,A-LP,2,0
867,2025,8,1,A-NONRES,A-LP-FIC,3,0
868,2025,8,1,A-NONRES,A-NF,6,5
869,2025,8,1,A-NONRES,ILL,1,0
870,2025,8,1,A-NONRES,J-EASY,4,1
871,2025,8,1,A-NONRES,J-FIC,8,3
872,2025,8,1,A-NONRES,J-PBK,1,0
873,2025,8,1,A-NONRES,J-PIC-BOOK,13,11
874,2025,8,1,ADULT,A-AFR-AMER,1,0
875,2025,8,1,ADULT,A-AUD,70,36
876,2025,8,1,ADULT,A-AUD-CD,125,69
877,2025,8,1,ADULT,A-AUD-MP3,1,2
878,2025,8,1,ADULT,A-BIO,12,6
879,2025,8,1,ADULT,A-BK-CLUB,13,0
880,2025,8,1,ADULT,A-BLU-RAY,1,2
881,2025,8,1,ADULT,A-CHILDHOO,17,9
882,2025,8,1,ADULT,A-CHRISTIA,2,0
883,2025,8,1,ADULT,A-DEMENTIA,2,8
884,2025,8,1,ADULT,A-DVD,209,221
885,2025,8,1,ADULT,A-DVD-FIC,5,8
886,2025,8,1,ADULT,A-DVD-TV,11,11
887,2025,8,1,ADULT,A-FIC,1881,1164
888,2025,8,1,ADULT,A-FIC-CHRI,1,0
889,2025,8,1,ADULT,A-FIC-URBN,5,4
890,2025,8,1,ADULT,A-GRA,154,159
891,2025,8,1,ADULT,A-HOMESCH,22,22
892,2025,8,1,ADULT,A-HOTSPOT,113,0
893,2025,8,1,ADULT,A-KIT-HOBB,15,8
894,2025,8,1,ADULT,A-LEASE-BK,1,0
895,2025,8,1,ADULT,A-LEASE-FI,293,197
896,2025,8,1,ADULT,A-LEASE-LP,100,69
897,2025,8,1,ADULT,A-LEASE-NF,37,47
898,2025,8,1,ADULT,A-LP,427,122
899,2025,8,1,ADULT,A-LP-BIO,3,2
900,2025,8,1,ADULT,A-LP-FIC,344,136
901,2025,8,1,ADULT,A-LP-MYS,5,0
902,2025,8,1,ADULT,A-LP-NF,10,4
903,2025,8,1,ADULT,A-LP-WEST,1,0
904,2025,8,1,ADULT,A-MUSIC-CD,1,0
905,2025,8,1,ADULT,A-MYSTERY,19,3
906,2025,8,1,ADULT,A-NEWBK,6,3
907,2025,8,1,ADULT,A-NEWBK-FI,573,333
908,2025,8,1,ADULT,A-NEWBK-LP,151,90
909,2025,8,1,ADULT,A-NEWBK-NF,128,151
910,2025,8,1,ADULT,A-NF,873,865
911,2025,8,1,ADULT,A-PBK,9,0
912,2025,8,1,ADULT,A-PLAYAWAY,1,0
913,2025,8,1,ADULT,A-SC,1,1
914,2025,8,1,ADULT,A-SC-NF,1,0
915,2025,8,1,ADULT,A-SCIFIC,5,4
916,2025,8,1,ADULT,A-SFI-FAN,8,5
917,2025,8,1,ADULT,A-SND-REC,3,1
918,2025,8,1,ADULT,A-SPA,11,15
919,2025,8,1,ADULT,A-SPA-FIC,2,2
920,2025,8,1,ADULT,A-STACKS,1,2
921,2025,8,1,ADULT,A-VID-GAME,53,47
922,2025,8,1,ADULT,A-VIS-MEDI,8,1
923,2025,8,1,ADULT,A-WESTERN,2,0
924,2025,8,1,ADULT,BASMNT,3,0
925,2025,8,1,ADULT,ILL,45,0
926,2025,8,1,ADULT,J-AUD,46,46
927,2025,8,1,ADULT,J-AUD-F,1,0
928,2025,8,1,ADULT,J-BEGINREA,5,2
929,2025,8,1,ADULT,J-BIO,3,8
930,2025,8,1,ADULT,J-BOARD-BK,12,6
931,2025,8,1,ADULT,J-CALDECTT,60,47
932,2025,8,1,ADULT,J-DVD,273,411
933,2025,8,1,ADULT,J-DVD-F,1,0
934,2025,8,1,ADULT,J-EASY,723,525
935,2025,8,1,ADULT,J-EASY-F,11,5
936,2025,8,1,ADULT,J-EASY-PIC,7,3
937,2025,8,1,ADULT,J-F-LANG,1,0
938,2025,8,1,ADULT,J-FIC,707,582
939,2025,8,1,ADULT,J-GRA,483,399
940,2025,8,1,ADULT,J-GRA-COM,2,3
941,2025,8,1,ADULT,J-HOLIDAY,1,0
942,2025,8,1,ADULT,J-KIT,7,8
943,2025,8,1,ADULT,J-NEW,2,1
944,2025,8,1,ADULT,J-NEWBERY,40,30
945,2025,8,1,ADULT,J-NF,1185,932
946,2025,8,1,ADULT,J-PBK,191,169
947,2025,8,1,ADULT,J-PIC-BOOK,2217,1490
948,2025,8,1,ADULT,J-ROOM,2,0
949,2025,8,1,ADULT,J-SERIES,1,3
950,2025,8,1,ADULT,J-SPA,54,34
951,2025,8,1,ADULT,J-STORYTIM,1,0
952,2025,8,1,ADULT,J-VIS-MEDI,1,2
953,2025,8,1,ADULT,STACKS,1,1
954,2025,8,1,ADULT,T-FIC,1,0
955,2025,8,1,ADULT,T-GRA,1,0
956,2025,8,1,ADULT,YA,68,90
957,2025,8,1,ADULT,YA-DVD,30,37
958,2025,8,1,ADULT,YA-FIC,87,108
959,2025,8,1,ADULT,YA-GRA,147,131
960,2025,8,1,ADULT,YA-GRA-COM,1,6
961,2025,8,1,ADULT,YA-MANGA,4,5
962,2025,8,1,ADULT,YA-NF,5,4
963,2025,8,1,ADULT,YA-PBK,16,14
964,2025,8,1,ADULT,YA-PLAYAWY,1,0
965,2025,8,1,ADULT,YA-SCIFIC,1,0
966,2025,8,1,ADULT,YA-VID-GAM,65,81
967,2025,8,1,DAMAGED,A-AUD,1,0
968,2025,8,1,DAMAGED,A-AUD-CD,5,0
969,2025,8,1,DAMAGED,A-BK-CLUB,1,0
970,2025,8,1,DAMAGED,A-CHILDHOO,1,0
971,2025,8,1,DAMAGED,A-DVD,28,0
972,2025,8,1,DAMAGED,A-FIC,44,0
973,2025,8,1,DAMAGED,A-GRA,2,0
974,2025,8,1,DAMAGED,A-HOTSPOT,10,0
975,2025,8,1,DAMAGED,A-LEASE-FI,15,0
976,2025,8,1,DAMAGED,A-LEASE-NF,2,0
977,2025,8,1,DAMAGED,A-LP,8,0
978,2025,8,1,DAMAGED,A-LP-FIC,8,0
979,2025,8,1,DAMAGED,A-LP-NF,1,0
980,2025,8,1,DAMAGED,A-NEWBK-FI,2,0
981,2025,8,1,DAMAGED,A-NEWBK-LP,3,0
982,2025,8,1,DAMAGED,A-NF,59,0
983,2025,8,1,DAMAGED,A-REF-REDY,1,0
984,2025,8,1,DAMAGED,A-VID-GAME,1,0
985,2025,8,1,DAMAGED,BASMNT,1,0
986,2025,8,1,DAMAGED,J-AUD,1,0
987,2025,8,1,DAMAGED,J-DVD,53,0
988,2025,8,1,DAMAGED,J-EASY,145,0
989,2025,8,1,DAMAGED,J-FIC,334,1
990,2025,8,1,DAMAGED,J-GRA,14,0
991,2025,8,1,DAMAGED,J-GRA-COM,1,0
992,2025,8,1,DAMAGED,J-NF,391,1
993,2025,8,1,DAMAGED,J-PBK,94,1
994,2025,8,1,DAMAGED,J-PIC-BOOK,65,0
995,2025,8,1,DAMAGED,J-SPA,3,0
996,2025,8,1,DAMAGED,YA-DVD,3,0
997,2025,8,1,DAMAGED,YA-FIC,2,0
998,2025,8,1,DAMAGED,YA-GRA,2,0
999,2025,8,1,DAMAGED,YA-VID-GAM,2,0
1000,2025,8,1,DISCARD,A-BK-CLUB,2,0
1001,2025,8,1,DISCARD,A-FIC,42,0
1002,2025,8,1,DISCARD,A-LEASE-FI,63,0
1003,2025,8,1,DISCARD,A-LEASE-NF,11,0
1004,2025,8,1,DISCARD,A-NEWBK-FI,1,0
1005,2025,8,1,DISCARD,A-NEWBK-NF,2,0
1006,2025,8,1,DISCARD,A-NF,94,0
1007,2025,8,1,DISCARD,A-SPA,2,0
1008,2025,8,1,DISCARD,ACQ,1,0
1009,2025,8,1,DISCARD,ILL,118,0
1010,2025,8,1,DISCARD,J-NF,1,0
1011,2025,8,1,DISCARD,YA,5,0
1012,2025,8,1,DISCARD,YA-FIC,10,0
1013,2025,8,1,DISCARD,YA-GRA,6,0
1014,2025,8,1,DISCARD,YA-PBK,4,0
1015,2025,8,1,ILL,A-DVD,4,0
1016,2025,8,1,ILL,J-DVD,1,0
1017,2025,8,1,INST-TEACH,A-CRAFTS,1,0
1018,2025,8,1,INST-TEACH,A-FIC,1,0
1019,2025,8,1,INST-TEACH,A-STACKS,1,0
1020,2025,8,1,INST-TEACH,J-BIO,1,0
1021,2025,8,1,INST-TEACH,J-BOARD-BK,1,0
1022,2025,8,1,INST-TEACH,J-DVD,7,6
1023,2025,8,1,INST-TEACH,J-EASY,20,0
1024,2025,8,1,INST-TEACH,J-EASY-F,1,0
1025,2025,8,1,INST-TEACH,J-FIC,8,0
1026,2025,8,1,INST-TEACH,J-NF,13,3
1027,2025,8,1,INST-TEACH,J-PBK,1,0
1028,2025,8,1,INST-TEACH,J-PIC-BOOK,40,0
1029,2025,8,1,INST-TEACH,J-SPA,12,0
1256,2025,8,5,ADULT,A-WESTERN,1,0
1030,2025,8,1,J-INTERNET,A-AUD-CD,2,0
1031,2025,8,1,J-INTERNET,A-DVD,31,24
1032,2025,8,1,J-INTERNET,A-DVD-FIC,1,0
1033,2025,8,1,J-INTERNET,A-FIC,25,25
1034,2025,8,1,J-INTERNET,A-GRA,14,33
1035,2025,8,1,J-INTERNET,A-HOMESCH,9,4
1036,2025,8,1,J-INTERNET,A-LEASE-FI,1,2
1037,2025,8,1,J-INTERNET,A-NEWBK-FI,6,2
1038,2025,8,1,J-INTERNET,A-NEWBK-NF,2,0
